generation,highest_score,average_score,lowest_score,total_wins,total_losses,total_draws,highest_defection_rate,average_defection_rate,lowest_defection_rate
2733,6080,5971.94,0,5807,5807,8186,0.5759261657502138,0.5759214901488608,0.5759170265003245
2734,6116,5979.76,0,5807,5807,8186,0.5760138671425115,0.5760076673596349,0.5760011351852014
2735,6122,6007.7,0,5712,5712,8376,0.5760963552110828,0.5760893979421795,0.5760816848074466
2736,6117,5990.49,0,5636,5636,8528,0.5761809196322589,0.5761734851349876,0.5761632438843369
2737,6127,6009.5,0,5692,5692,8416,0.576265519366515,0.5762547711943159,0.5762456171417765
2738,6117,6008.05,0,5609,5609,8582,0.5763530658325148,0.5763381552889826,0.5763273479593304
2739,6118,6022.12,0,5700,5700,8400,0.5764333694222284,0.5764194509443259,0.5764048475535222
2740,6152,6033.32,0,5681,5681,8438,0.5765147781507542,0.576501986783482,0.5764881092652363
2741,6156,6047.73,0,5624,5624,8552,0.5765938978250391,0.5765790249223395,0.5765684019743677
2742,6153,6057.26,0,5711,5711,8378,0.576672378368562,0.57666227871516,0.5766462134633749
2743,6157,6049.34,0,5629,5629,8542,0.5767532235040291,0.576740284345682,0.5767276493645989
2744,6161,6049.88,0,5623,5623,8554,0.5768377863574873,0.5768247589498668,0.5768085417495828
2745,6158,6060.66,0,5705,5705,8390,0.5769206420009502,0.576909720891206,0.5768917952476813
2746,6166,6037.46,0,5633,5633,8534,0.577001502001023,0.5769884511778062,0.5769725689829919
2747,6260,6050.09,0,5685,5685,8430,0.5770805619978224,0.5770696004711175,0.5770550250842138
2748,6165,6052.89,0,5546,5546,8708,0.5771613049953499,0.5771524496172692,0.5771338434603546
2749,6165,6061.68,0,5562,5562,8676,0.5772415059687787,0.5772284925813154,0.5772104779855975
2750,6162,6059.94,0,5515,5515,8770,0.5773228081383968,0.5773085520494119,0.5772891825523404
2751,6172,6077.75,0,5398,5398,9004,0.5773998978462718,0.5773832737179013,0.5773672503801788
2752,6189,6078.89,0,5335,5335,9130,0.5774753866691849,0.5774601280744819,0.5774464201538971
2753,6168,6078.66,0,5322,5322,9156,0.5775538127905976,0.5775420933332872,0.5775251463532624
2754,6198,6074.29,0,5325,5325,9150,0.5776356554367825,0.5776226270730997,0.5776020786719038
2755,6190,6084.96,0,5399,5399,9002,0.5777134842427791,0.5777013315493951,0.5776780871120494
2756,6202,6080.88,0,5490,5490,8820,0.577789906780228,0.5777811474807639,0.5777721664268827
2757,6203,6081.09,0,5403,5403,8994,0.5778696471990621,0.577857179481545,0.5778502748179478
2758,6245,6082.97,0,5485,5485,8830,0.5779494261591132,0.5779355659569694,0.577927555827634
2759,6207,6088.38,0,5416,5416,8968,0.5780267395541995,0.5780154520028663,0.5780054550077434
2760,6182,6090.42,0,5415,5415,8970,0.578108906984791,0.5780933315695701,0.578080409501138
2761,6184,6093.27,0,5323,5323,9154,0.5781827382402862,0.5781682405825855,0.578159255576459
2762,6183,6088.52,0,5329,5329,9142,0.578262384594175,0.5782448039839891,0.5782368901118544
2763,6182,6080.99,0,5408,5408,8984,0.5783233161841586,0.5783187423015285,0.5783136029346708
2764,6189,6082.85,0,5370,5370,9060,0.5784005468215995,0.578396312991916,0.5783903564050134
2765,6210,6091.95,0,5430,5430,8940,0.5784790670336966,0.5784728214135108,0.5784668621750481
2766,6200,6076.45,0,5286,5286,9228,0.5785548406285287,0.5785507568408489,0.5785448497106572
2767,6186,6082.65,0,5332,5332,9136,0.5786334404280099,0.5786278600194211,0.578622012642396
2768,6167,6072.2,0,5368,5368,9064,0.5787119834562384,0.578705260777166,0.5786987358521829
2769,6235,6086.13,0,5445,5445,8910,0.5787940203862681,0.5787828657081936,0.5787759794409993
2770,6194,6094.7,0,5419,5419,8962,0.578865158258879,0.5788600529790296,0.5788522079999601
2771,6197,6087.52,0,5448,5448,8904,0.5789437244780148,0.5789372085325036,0.5789301076382416
2772,6212,6102.43,0,5423,5423,8954,0.579021179586784,0.5790144781080874,0.5790082386681168
2773,6219,6091.03,0,5387,5387,9026,0.579096949842216,0.5790926300917574,0.5790867924875438
2774,6174,6082.27,0,5435,5435,8930,0.5791741981215666,0.579169286032444,0.5791614581088266
2775,6222,6089.83,0,5403,5403,8994,0.579251294991474,0.5792454960648498,0.5792395171187071
2776,6182,6086.1,0,5345,5345,9110,0.579327762012598,0.5793217804334497,0.5793165627045429
2777,6183,6082.83,0,5407,5407,8986,0.5794038869234959,0.5793977926741941,0.5793925959607442
2778,6162,6069.24,0,5464,5464,8872,0.579481296172268,0.5794753026371748,0.5794695310140093
2779,6203,6079.23,0,5334,5334,9132,0.5795580760272165,0.579552202257333,0.5795475581257482
2780,6168,6078.88,0,5420,5420,8960,0.5796381460663526,0.579629051353062,0.5796219925556211
2781,6166,6049.37,0,5236,5236,9328,0.5797146232463498,0.5797075278113154,0.5797002909644327
2782,6136,6046.87,0,5027,5027,9746,0.5797943884635641,0.579784555275317,0.5797774824478306
2783,6162,6049.05,0,5172,5172,9456,0.5798708500614127,0.5798617976116276,0.579853186279003
2784,6121,6045.5,0,5195,5195,9410,0.5799496428902079,0.5799377427301454,0.5799284539622818
2785,6166,6061.83,0,5281,5281,9238,0.5800234177647561,0.5800106068811437,0.5800029043218675
2786,6143,6039.49,0,5110,5110,9580,0.580101527045043,0.5800862571668758,0.5800805440769182
2787,6146,6045.52,0,5148,5148,9504,0.5801707134014769,0.5801634749671448,0.5801549818200123
2788,6170,6052.1,0,5233,5233,9334,0.5802487138563076,0.5802420336672379,0.5802306051971089
2789,6171,6066.13,0,5199,5199,9402,0.5803272300442646,0.5803167908094335,0.5803048405198943
2790,6160,6060.31,0,5211,5211,9378,0.580403689919238,0.5803924963108619,0.580380736974299
2791,6189,6064.82,0,5187,5187,9426,0.5804797141982333,0.5804667794671184,0.5804532468402925
2792,6156,6061.18,0,5151,5151,9498,0.5805518771486322,0.5805378211610899,0.5805275130562032
2793,6204,6064.34,0,5263,5263,9274,0.5806221808180894,0.5806159416567056,0.5806041997033973
2794,6162,6057.68,0,5121,5121,9558,0.5807016592818306,0.5806930399941418,0.5806841601211247
2795,6182,6075.57,0,5214,5214,9372,0.5807758520374288,0.5807670456922206,0.5807589295560834
2796,6162,6066.33,0,5188,5188,9424,0.5808528428252568,0.5808445984409893,0.5808365916470465
2797,6170,6074.54,0,5215,5215,9370,0.5809279735392372,0.5809184334219135,0.5809116331670036
2798,6155,6067.89,0,5079,5079,9642,0.58100096126835,0.5809938092115,0.5809870959078383
2799,6170,6062.85,0,5137,5137,9526,0.5810772195640617,0.5810699343054607,0.5810629794182426
2800,6170,6034.18,0,4946,4946,9908,0.5811548469151957,0.5811470128861476,0.5811395679487902
2801,6165,6066.31,0,5110,5110,9580,0.5812324188577992,0.5812231579858086,0.5812122122840031
2802,6173,6042.0,0,5075,5075,9650,0.5813098406184761,0.5813010790254157,0.5812931500634526
2803,6175,6073.88,0,5204,5204,9392,0.5813862591679996,0.581374378024558,0.5813680577833292
2804,6130,6050.41,0,5050,5050,9700,0.5814627179952258,0.5814515755168723,0.5814408272612607
2805,6148,6037.76,0,4989,4989,9822,0.5815398801762609,0.5815278028815751,0.5815135448721374
2806,6112,6023.54,0,4898,4898,10004,0.5816173661691446,0.5816036833184755,0.5815915137348396
2807,6128,6019.49,0,4801,4801,10198,0.5816938503342012,0.5816775425949406,0.5816659245021818
2808,6105,6015.63,0,4784,4784,10232,0.5817700907824758,0.5817586310728656,0.5817504077139459
2809,6097,6014.38,0,4757,4757,10286,0.5818447634237108,0.5818346557918577,0.5818258441315194
2810,6095,6015.38,0,4758,4758,10284,0.5819188155592132,0.58190959757662,0.5819025507561147
2811,6104,6022.67,0,4821,4821,10158,0.581993287671958,0.581985985292772,0.581979391882439
2812,6152,6028.26,0,4816,4816,10168,0.5820709196857531,0.5820614767428434,0.582054288464377
2813,6128,6027.56,0,4775,4775,10250,0.5821481186760056,0.5821368314121651,0.5821291318149134
2814,6108,6033.35,0,4871,4871,10058,0.5822211079666441,0.5822120418922324,0.5822052439889217
2815,6134,6035.04,0,4825,4825,10150,0.5822921575201778,0.582285459257648,0.5822806413416461
2816,6137,6043.05,0,4839,4839,10122,0.5823632509916911,0.5823588716792578,0.5823544753817721
2817,6126,6039.94,0,4827,4827,10146,0.5824391047300166,0.5824333790257737,0.5824281626922544
2818,6120,6045.26,0,4833,4833,10134,0.5825129244688252,0.5825082955542619,0.5825043436738513
2819,6151,6051.97,0,4967,4967,9866,0.5825866918532092,0.5825826452279418,0.582578585406133
2820,6126,6042.16,0,4813,4813,10174,0.5826622914908144,0.5826572107387049,0.5826519264549824
2821,6116,6031.24,0,4829,4829,10142,0.5827378375496545,0.5827319165017325,0.5827285123230515
2822,6123,6028.81,0,4817,4817,10166,0.5828114468698394,0.5828056079560638,0.5828010891772847
2823,6081,6016.16,0,4830,4830,10140,0.582889898688691,0.5828826367521946,0.5828758736914396
2824,6089,6012.3,0,4886,4886,10028,0.5829636843516676,0.582957436498191,0.582950322978269
2825,6085,6001.03,0,4703,4703,10394,0.5830412742916933,0.5830328633675375,0.5830250017589386
2826,6084,6003.35,0,4656,4656,10488,0.5831198436433668,0.5831107803219769,0.5830998157622997
2827,6079,6012.01,0,4717,4717,10366,0.5831943156721687,0.5831842018788344,0.5831764567434187
2828,6092,6000.93,0,4671,4671,10458,0.5832712720026444,0.5832615601795712,0.5832530435421545
2829,6071,5986.43,0,4635,4635,10530,0.5833471407397388,0.5833381095688145,0.5833301397835524
2830,6068,5990.82,0,4533,4533,10734,0.5834232375625598,0.5834137504363758,0.5834061487169
2831,6092,5994.44,0,4651,4651,10498,0.5834953384574258,0.5834897574466039,0.5834833241724411
2832,6089,5991.56,0,4680,4680,10440,0.5835728305028098,0.5835643615451146,0.5835585685753817
2833,6082,5995.01,0,4620,4620,10560,0.5836499864747088,0.5836411547034431,0.5836323529466938
2834,6066,5994.12,0,4679,4679,10442,0.5837233375245071,0.5837159968758412,0.5837080542733564
2835,6068,5986.24,0,4618,4618,10564,0.5838010421189102,0.5837919822529355,0.5837865140905004
2836,6092,5991.89,0,4661,4661,10478,0.5838755062638705,0.5838679515410865,0.583859765306067
2837,6055,5983.44,0,4482,4482,10836,0.5839516975324253,0.5839428444903019,0.583936055784281
2838,6078,5983.63,0,4523,4523,10754,0.5840278351262574,0.5840202950885921,0.584012292517882
2839,6052,5979.7,0,4559,4559,10682,0.5841058846433198,0.5840965333468112,0.5840860420363756
2840,6088,5983.21,0,4537,4537,10726,0.5841806044662711,0.5841683335139127,0.5841596460726122
2841,6072,5979.31,0,4561,4561,10678,0.5842562070200131,0.5842458128827068,0.5842363783769021
2842,6047,5976.73,0,4609,4609,10582,0.5843345613417998,0.5843256789903215,0.5843133371966888
2843,6047,5968.75,0,4680,4680,10440,0.5844112716475586,0.5844010904440061,0.584388746447374
2844,6060,5976.22,0,4613,4613,10574,0.5844843775839983,0.5844755369811332,0.5844634486573252
2845,6107,5983.6,0,4516,4516,10768,0.5845567783467699,0.584547737238494,0.5845383785706306
2846,6060,5979.43,0,4523,4523,10754,0.5846295950838128,0.5846196440212303,0.5846133492132051
2847,6083,5986.09,0,4529,4529,10742,0.5847050673798899,0.5846954539481152,0.58468686719352
2848,6074,5979.43,0,4479,4479,10842,0.5847827259310513,0.5847710763021766,0.5847606134687474
2849,6064,5986.44,0,4463,4463,10874,0.5848561328893739,0.5848478562168311,0.5848364531744034
2850,6065,5981.21,0,4487,4487,10826,0.584930793657187,0.584921810361176,0.5849098155398808
2851,6063,5981.54,0,4457,4457,10886,0.585005122458064,0.5849933676470919,0.5849844313064952
2852,6055,5975.69,0,4376,4376,11048,0.5850797718360948,0.5850674528039075,0.5850587152540775
2853,6063,5968.65,0,4477,4477,10846,0.5851563248015135,0.5851398300490986,0.5851324814552786
2854,6055,5961.32,0,4394,4394,11012,0.5852331034559811,0.5852170129723823,0.5852060097704858
2855,6030,5947.21,0,4273,4273,11254,0.5853112244366114,0.5852968102445658,0.5852808826880034
2856,6029,5934.96,0,4206,4206,11388,0.5853874299243936,0.5853730607848842,0.5853566335945718
2857,5999,5932.3,0,4193,4193,11414,0.5854651632155223,0.5854523634935037,0.5854354937537878
2858,5988,5928.04,0,4101,4101,11598,0.5855426561783219,0.5855297856233955,0.5855178318037986
2859,5986,5924.08,0,4084,4084,11632,0.5856207455489753,0.5856075532654482,0.585594535714153
2860,5994,5921.5,0,4115,4115,11570,0.585696271755618,0.5856846524071819,0.5856727654773977
2861,5999,5922.05,0,4140,4140,11520,0.5857723953277302,0.585760556203842,0.5857488043850175
2862,5998,5918.92,0,4066,4066,11668,0.5858500440922265,0.585838349299937,0.5858244187931487
2863,5983,5915.39,0,4086,4086,11628,0.5859274530069885,0.5859129454275177,0.5859010941523438
2864,6006,5922.95,0,4097,4097,11606,0.5860031378355985,0.5859893395236466,0.5859780871078749
2865,5990,5917.54,0,4083,4083,11634,0.5860792335890584,0.5860705236149648,0.5860541916019935
2866,6003,5920.73,0,4053,4053,11694,0.5861562034161304,0.5861448800415812,0.5861290377013763
2867,6002,5921.49,0,4031,4031,11738,0.5862336756688221,0.5862133909750074,0.586202626722336
2868,5992,5917.65,0,4007,4007,11786,0.5863121130773531,0.5862924126702996,0.5862784807218041
2869,6005,5918.61,0,4048,4048,11704,0.5863858648839393,0.5863720822751634,0.5863544670990114
2870,6021,5923.06,0,4062,4062,11676,0.5864618799778014,0.5864514260276785,0.5864302153693344
2871,5995,5928.92,0,4078,4078,11644,0.5865389527884031,0.5865302110312923,0.5865122045850678
2872,6020,5923.58,0,4056,4056,11688,0.586614306547624,0.5866084138137012,0.5865921012384456
2873,5995,5919.24,0,4041,4041,11718,0.5866906252578157,0.5866847123766691,0.5866681502051242
2874,6000,5927.61,0,4072,4072,11656,0.5867661512146638,0.5867585160529782,0.5867430367750733
2875,6003,5926.23,0,4089,4089,11622,0.5868443049926836,0.586835696471338,0.5868193500778963
2876,6008,5924.69,0,4065,4065,11670,0.5869210185383831,0.5869131891144953,0.5868969038388938
2877,6029,5929.4,0,4045,4045,11710,0.5869951850164717,0.5869865972552413,0.5869716328642484
2878,5986,5925.08,0,4012,4012,11776,0.5870712388874763,0.587062591325219,0.5870594207370501
2879,6004,5923.66,0,4046,4046,11708,0.5871464092681198,0.5871381975825504,0.5871336722488039
2880,6011,5920.75,0,4014,4014,11772,0.5872238340953516,0.5872151399450949,0.5872113782926914
2881,5999,5923.69,0,4011,4011,11778,0.5872930886718827,0.5872881837108073,0.5872853410838728
2882,5998,5920.55,0,4056,4056,11688,0.5873682882829058,0.5873644176765924,0.5873607277846283
2883,5990,5922.73,0,4068,4068,11664,0.5874450947905214,0.5874400466818709,0.587435693529204
2884,6011,5925.13,0,4128,4128,11544,0.5875212030917586,0.5875153265759852,0.5875103308926167
2885,6013,5921.13,0,4108,4108,11584,0.5875948639106534,0.5875911207490158,0.5875867586393902
2886,5998,5923.12,0,4101,4101,11598,0.5876710517568812,0.5876671064094724,0.5876633175869316
2887,6027,5924.81,0,4087,4087,11626,0.5877457141763163,0.5877420785342858,0.5877385349338258
2888,5991,5920.2,0,3977,3977,11846,0.5878226251511489,0.5878184129465762,0.587813792218886
2889,5990,5918.3,0,4158,4158,11484,0.5878985631216554,0.5878934325958546,0.5878886295112847
2890,5988,5919.34,0,4121,4121,11558,0.5879738968817597,0.5879681419779547,0.5879620358402058
2891,5978,5923.75,0,4036,4036,11728,0.5880477998298483,0.5880431774614456,0.5880374135178678
2892,6002,5916.51,0,4056,4056,11688,0.5881233974544506,0.58811800027675,0.5881140254400574
2893,6001,5924.09,0,4055,4055,11690,0.5881960954615812,0.588191125417783,0.5881878288945542
2894,6005,5924.76,0,4047,4047,11706,0.5882694777977026,0.5882654386791283,0.5882610304481044
2895,6002,5925.26,0,4171,4171,11458,0.588343635541222,0.588339596899498,0.5883350075339026
2896,5980,5922.34,0,4047,4047,11706,0.5884201277348453,0.5884143966782993,0.5884104016382417
2897,5992,5924.47,0,3995,3995,11810,0.5884943657636259,0.588488768767182,0.5884849181950631
2898,5989,5919.1,0,4045,4045,11710,0.5885687359607586,0.5885636534550861,0.5885591082664484
2899,5994,5911.39,0,4073,4073,11654,0.5886458046893619,0.588638762397111,0.5886356303506939
2900,6016,5910.95,0,3993,3993,11814,0.5887207128158525,0.5887142749544099,0.5887079763692185
2901,5985,5906.3,0,3875,3875,12050,0.5887946533417896,0.5887895559387996,0.588784577612609
2902,5987,5914.73,0,4056,4056,11688,0.5888678103990757,0.5888647621674254,0.5888610345161644
2903,6001,5902.78,0,3863,3863,12074,0.5889431138996167,0.588940294638424,0.5889378964357216
2904,5964,5894.27,0,3745,3745,12310,0.5890210191415011,0.5890162024264751,0.5890129668823391
2905,5979,5893.75,0,3828,3828,12144,0.5890970413374151,0.5890921192582913,0.5890870709485554
2906,5971,5894.69,0,3692,3692,12416,0.5891717310705958,0.5891680414669388,0.5891623127514715
2907,5953,5893.21,0,3652,3652,12496,0.5892480147891717,0.5892431838474517,0.5892396052028283
2908,5931,5883.82,0,3622,3622,12556,0.5893252512094219,0.5893187469856978,0.5893134635603562
2909,5951,5889.66,0,3789,3789,12222,0.5893989634087301,0.589393443386661,0.5893871798104028
2910,5955,5886.42,0,3657,3657,12486,0.5894752730801114,0.5894684199385968,0.5894625803862998
2911,5959,5881.97,0,3603,3603,12594,0.5895513477750319,0.5895434088937378,0.5895393897038634
2912,5950,5882.94,0,3656,3656,12488,0.5896235376695023,0.5896193437436865,0.5896147775111404
2913,5946,5885.47,0,3575,3575,12650,0.5896980497457325,0.5896931274964728,0.5896896574749408
2914,5950,5882.56,0,3552,3552,12696,0.5897738785343732,0.5897685375922262,0.589763847739834
2915,5945,5882.37,0,3503,3503,12794,0.5898490172098576,0.5898439570420835,0.5898400837484659
2916,5953,5883.94,0,3509,3509,12782,0.5899231019758598,0.5899181756762543,0.5899130780587938
2917,5941,5884.44,0,3568,3568,12664,0.5899971359640924,0.5899920956617145,0.5899880264351243
2918,5943,5884.15,0,3606,3606,12588,0.5900712102908241,0.590066779112595,0.5900621949467084
2919,5954,5888.23,0,3630,3630,12540,0.5901465993751502,0.5901431637936687,0.5901339458026552
2920,5956,5887.13,0,3623,3623,12554,0.5902209358217575,0.5902168398338596,0.5902082865811942
2921,5954,5881.27,0,3558,3558,12684,0.5902959491525362,0.5902915434470064,0.5902823945350694
2922,5956,5878.21,0,3604,3604,12592,0.5903710930359831,0.5903650637494741,0.5903579977530677
2923,5943,5881.06,0,3617,3617,12566,0.5904480036886978,0.5904400764793885,0.590432185633424
2924,5944,5882.53,0,3608,3608,12584,0.5905215901707129,0.5905154405049143,0.590506050155173
2925,5947,5877.11,0,3591,3591,12618,0.590597124971338,0.5905901398050731,0.590580136727203
2926,5949,5885.64,0,3572,3572,12656,0.5906718816380226,0.5906643022024319,0.5906524471877896
2927,5939,5874.89,0,3709,3709,12382,0.59074849370902,0.5907398292676549,0.5907275225653138
2928,5936,5880.31,0,3624,3624,12552,0.5908231476505182,0.5908139489085024,0.5908009131221652
2929,5939,5878.09,0,3536,3536,12728,0.5908970248560692,0.590891084366206,0.5908766123603558
2930,5964,5879.23,0,3732,3732,12336,0.5909703981944461,0.5909609898841164,0.5909511716493346
2931,5933,5875.95,0,3675,3675,12450,0.5910444467653486,0.591033412497924,0.5910265866825068
2932,5954,5873.8,0,3733,3733,12334,0.5911201668016138,0.5911083958540305,0.5911013158846345
